IdEmploye,Date,TauxOccupation,PrimePerformance,JoursAbsence
363,2020-08-31,77.47,1290.8,4
363,2020-09-30,96.82,1352.23,1
363,2020-10-31,92.93,1114.28,1
363,2020-11-30,62.37,1366.6,1
363,2020-12-31,62.77,869.69,3
363,2021-01-31,68.38,1910.77,4
363,2021-02-28,69.81,1943.2,0
363,2021-03-31,88.2,942.76,4
363,2021-04-30,82.05,1653.71,1
363,2021-05-31,69.69,1809.15,2
363,2021-06-30,76.21,393.94,4
363,2021-07-31,93.41,484.04,1
363,2021-08-31,63.33,1352.61,4
363,2021-09-30,52.51,1067.44,2
363,2021-10-31,53.08,607.96,0
363,2021-11-30,61.32,1054.07,1
363,2021-12-31,75.77,925.95,4
363,2022-01-31,93.8,1960.84,0
363,2022-02-28,77.7,1920.48,3
363,2022-03-31,73.57,926.58,2
363,2022-04-30,61.07,1662.86,3
363,2022-05-31,78.34,1697.21,3
363,2022-06-30,77.3,288.74,4
363,2022-07-31,91.85,1613.97,3
363,2022-08-31,81.47,768.1,2
363,2022-09-30,56.79,1412.77,4
363,2022-10-31,57.63,1825.04,1
363,2022-11-30,56.18,1204.22,4
363,2022-12-31,73.11,703.36,4
363,2023-01-31,87.08,1422.68,1
363,2023-02-28,86.68,1807.43,3
363,2023-03-31,70.39,557.29,4
363,2023-04-30,69.87,1855.18,1
363,2023-05-31,99.27,1294.38,3
363,2023-06-30,78.78,1535.58,1
363,2023-07-31,75.01,674.05,4
363,2023-08-31,71.44,1211.69,1
363,2023-09-30,55.18,1929.58,4
363,2023-10-31,62.78,285.93,0
363,2023-11-30,64.4,941.99,4
363,2023-12-31,71.23,1467.04,1
363,2024-01-31,75.44,737.19,4
363,2024-02-29,92.87,1263.46,3
363,2024-03-31,70.31,1342.03,2
363,2024-04-30,86.5,475.59,0
363,2024-05-31,76.3,1686.89,3
363,2024-06-30,69.58,1367.09,2
363,2024-07-31,85.43,1847.22,0
363,2024-08-31,83.07,1233.57,1
363,2024-09-30,50.99,1974.37,3
363,2024-10-31,78.88,421.8,3
363,2024-11-30,97.21,1444.76,0
363,2024-12-31,71.92,857.57,0
364,2020-01-31,61.93,1571.35,2
364,2020-02-29,55.04,1412.07,3
364,2020-03-31,87.99,1782.91,0
364,2020-04-30,72.6,1777.13,4
364,2020-05-31,51.18,410.85,2
364,2020-06-30,53.2,307.04,4
364,2020-07-31,58.24,1756.8,4
364,2020-08-31,94.14,619.67,2
364,2020-09-30,75.27,392.19,3
364,2020-10-31,51.6,1576.62,4
364,2020-11-30,86.86,1029.27,4
364,2020-12-31,66.11,318.99,3
364,2021-01-31,64.27,1507.48,2
364,2021-02-28,92.41,1640.17,4
364,2021-03-31,72.71,1092.26,1
364,2021-04-30,78.32,1121.0,0
364,2021-05-31,99.9,409.58,1
364,2021-06-30,88.11,1362.43,4
364,2021-07-31,96.27,972.39,3
364,2021-08-31,69.89,827.98,1
364,2021-09-30,52.01,1607.25,3
364,2021-10-31,55.85,348.57,3
364,2021-11-30,77.47,1062.78,1
364,2021-12-31,78.84,783.14,1
364,2022-01-31,77.09,1576.26,1
364,2022-02-28,54.61,1275.43,2
364,2022-03-31,54.47,282.28,0
364,2022-04-30,79.79,227.61,3
364,2022-05-31,67.61,1577.72,0
364,2022-06-30,86.07,1438.26,0
364,2022-07-31,59.7,1056.3,1
364,2022-08-31,68.02,1085.91,1
364,2022-09-30,50.33,1667.95,1
364,2022-10-31,66.07,1243.2,1
364,2022-11-30,79.77,210.62,0
364,2022-12-31,90.93,205.69,4
364,2023-01-31,86.39,440.48,0
364,2023-02-28,89.7,1005.08,0
364,2023-03-31,75.24,454.12,4
364,2023-04-30,72.01,1990.78,4
364,2023-05-31,69.31,729.34,1
364,2023-06-30,80.33,1414.67,3
364,2023-07-31,58.93,1049.24,1
364,2023-08-31,69.38,1295.9,0
364,2023-09-30,91.84,1914.58,3
364,2023-10-31,76.77,735.82,2
364,2023-11-30,61.58,1239.74,4
364,2023-12-31,57.35,482.7,3
364,2024-01-31,52.66,1358.24,4
364,2024-02-29,60.5,1822.6,1
364,2024-03-31,72.45,1830.83,0
364,2024-04-30,83.18,921.17,3
364,2024-05-31,94.72,914.43,2
364,2024-06-30,85.92,1195.25,3
364,2024-07-31,85.72,1727.64,3
364,2024-08-31,73.28,1725.87,4
364,2024-09-30,65.27,218.9,1
364,2024-10-31,83.76,1357.14,4
364,2024-11-30,80.73,844.98,1
364,2024-12-31,68.12,1957.82,0
365,2020-01-31,65.75,1989.43,3
365,2020-02-29,58.8,1424.25,4
365,2020-03-31,75.75,1986.23,3
365,2020-04-30,81.88,1420.25,2
365,2020-05-31,62.05,1773.86,1
365,2020-06-30,80.87,844.02,1
365,2020-07-31,80.55,286.17,1
365,2020-08-31,92.25,1566.77,2
365,2020-09-30,92.57,1943.67,2
365,2020-10-31,93.51,1016.62,0
365,2020-11-30,56.91,1245.26,2
365,2020-12-31,90.55,1178.55,2
365,2021-01-31,92.58,231.88,1
365,2021-02-28,77.49,732.73,4
365,2021-03-31,62.27,1219.3,2
365,2021-04-30,81.71,1868.27,2
365,2021-05-31,54.39,593.68,1
365,2021-06-30,52.02,485.95,4
365,2021-07-31,69.12,1093.75,2
365,2021-08-31,67.76,1976.39,2
365,2021-09-30,76.51,1147.01,4
365,2021-10-31,88.65,1751.61,4
365,2021-11-30,80.22,1480.05,4
365,2021-12-31,84.42,551.51,2
365,2022-01-31,56.75,1439.24,1
365,2022-02-28,68.78,636.29,1
365,2022-03-31,52.31,636.18,2
365,2022-04-30,80.66,532.95,4
365,2022-05-31,90.56,430.1,4
365,2022-06-30,51.5,648.58,2
365,2022-07-31,85.67,994.36,0
365,2022-08-31,51.41,1142.32,1
365,2022-09-30,52.21,1748.54,1
365,2022-10-31,98.74,709.1,2
365,2022-11-30,83.29,1323.23,2
365,2022-12-31,77.76,1348.3,0
365,2023-01-31,92.9,1405.29,0
365,2023-02-28,98.32,1322.32,2
365,2023-03-31,98.76,419.11,4
365,2023-04-30,89.04,936.52,0
365,2023-05-31,94.77,331.14,4
365,2023-06-30,83.7,1254.48,0
365,2023-07-31,53.54,615.59,2
365,2023-08-31,56.38,1539.91,1
365,2023-09-30,71.15,379.43,4
365,2023-10-31,77.98,1102.22,4
365,2023-11-30,74.7,1856.92,3
365,2023-12-31,55.15,1597.04,3
365,2024-01-31,61.26,523.01,3
365,2024-02-29,86.59,1379.6,3
365,2024-03-31,64.28,518.33,3
365,2024-04-30,59.65,1004.15,4
365,2024-05-31,91.73,1734.67,3
365,2024-06-30,96.97,312.91,4
365,2024-07-31,93.5,329.01,0
365,2024-08-31,71.03,1766.36,0
365,2024-09-30,51.1,1870.88,2
365,2024-10-31,68.7,1458.31,0
365,2024-11-30,66.06,1545.14,0
365,2024-12-31,63.57,1496.94,3
366,2020-01-31,92.36,1944.93,1
366,2020-02-29,75.06,942.59,2
366,2020-03-31,75.06,1925.28,4
366,2020-04-30,85.53,1192.43,0
366,2020-05-31,96.45,1457.4,1
366,2020-06-30,68.81,1775.6,4
366,2020-07-31,88.16,1685.47,3
366,2020-08-31,96.61,712.32,2
366,2020-09-30,50.03,682.21,4
366,2020-10-31,98.74,1180.31,0
366,2020-11-30,65.81,1309.81,2
366,2020-12-31,73.96,1956.62,3
366,2021-01-31,63.53,880.92,2
366,2021-02-28,80.58,1582.0,0
366,2021-03-31,75.12,907.99,0
366,2021-04-30,73.83,427.18,0
366,2021-05-31,89.15,1245.24,2
366,2021-06-30,69.13,1845.29,3
366,2021-07-31,93.78,1327.42,3
366,2021-08-31,50.24,1763.61,4
366,2021-09-30,58.84,707.26,0
366,2021-10-31,95.86,1438.82,3
366,2021-11-30,77.68,450.13,2
366,2021-12-31,87.3,332.58,3
366,2022-01-31,57.08,1655.35,3
366,2022-02-28,50.59,580.02,4
366,2022-03-31,81.91,1123.42,2
366,2022-04-30,70.24,1259.59,3
366,2022-05-31,72.22,1661.25,3
366,2022-06-30,76.2,665.5,1
366,2022-07-31,95.14,460.0,4
366,2022-08-31,65.99,1166.04,0
366,2022-09-30,99.21,848.41,1
366,2022-10-31,92.33,690.93,4
366,2022-11-30,57.67,1374.57,0
366,2022-12-31,78.32,769.39,3
366,2023-01-31,94.87,1646.79,3
366,2023-02-28,85.96,382.11,0
366,2023-03-31,52.0,781.53,3
366,2023-04-30,75.37,1735.89,1
366,2023-05-31,50.42,360.1,3
366,2023-06-30,74.89,1047.67,4
366,2023-07-31,60.77,913.56,3
366,2023-08-31,98.69,1723.75,1
366,2023-09-30,54.74,1713.46,3
366,2023-10-31,94.09,439.83,4
366,2023-11-30,59.71,416.16,4
366,2023-12-31,79.31,1604.81,4
366,2024-01-31,98.05,1444.46,3
366,2024-02-29,80.24,980.92,2
366,2024-03-31,52.9,1928.39,0
366,2024-04-30,58.66,828.64,2
366,2024-05-31,50.79,877.23,0
366,2024-06-30,50.53,860.52,2
366,2024-07-31,68.01,906.26,0
366,2024-08-31,55.14,361.93,4
366,2024-09-30,63.84,1078.01,1
366,2024-10-31,88.8,1038.81,0
366,2024-11-30,88.4,929.44,2
366,2024-12-31,63.92,324.37,2
367,2020-01-31,96.38,1221.63,4
367,2020-02-29,67.61,1869.38,0
367,2020-03-31,67.27,1990.73,2
367,2020-04-30,74.88,276.83,3
367,2020-05-31,65.18,1413.75,1
367,2020-06-30,53.85,550.42,0
367,2020-07-31,75.16,819.53,2
367,2020-08-31,90.42,1683.83,0
367,2020-09-30,84.61,1964.37,3
367,2020-10-31,95.98,683.43,3
367,2020-11-30,51.93,1382.73,4
367,2020-12-31,96.65,1028.45,2
367,2021-01-31,93.99,1186.85,2
367,2021-02-28,86.16,835.37,3
367,2021-03-31,64.38,224.68,4
367,2021-04-30,76.72,1398.01,2
367,2021-05-31,63.32,1528.58,3
367,2021-06-30,54.32,1826.56,0
367,2021-07-31,58.6,860.65,2
367,2021-08-31,63.72,404.98,2
367,2021-09-30,66.91,232.41,1
367,2021-10-31,82.71,1105.9,2
367,2021-11-30,50.11,430.96,0
367,2021-12-31,80.18,1516.44,3
367,2022-01-31,54.74,349.73,2
367,2022-02-28,55.02,1933.51,1
367,2022-03-31,86.02,1842.97,1
367,2022-04-30,92.77,1389.22,0
367,2022-05-31,82.56,1749.58,1
367,2022-06-30,68.41,1572.15,0
367,2022-07-31,61.96,349.12,4
367,2022-08-31,92.82,1602.41,4
367,2022-09-30,57.18,907.03,3
367,2022-10-31,69.01,1578.94,3
367,2022-11-30,62.47,1874.18,3
367,2022-12-31,84.79,1042.18,4
367,2023-01-31,70.46,459.55,2
367,2023-02-28,85.96,1116.87,0
367,2023-03-31,52.43,665.33,1
367,2023-04-30,97.55,1672.97,4
367,2023-05-31,50.75,1592.19,1
367,2023-06-30,79.77,1184.37,3
367,2023-07-31,97.3,1895.67,2
367,2023-08-31,61.64,1363.01,1
367,2023-09-30,72.14,1115.45,0
367,2023-10-31,85.13,1910.92,1
367,2023-11-30,55.51,1492.12,3
367,2023-12-31,97.12,1378.53,0
367,2024-01-31,79.12,1391.45,4
367,2024-02-29,53.77,234.2,1
367,2024-03-31,54.48,1924.07,0
367,2024-04-30,52.28,448.38,2
367,2024-05-31,74.77,643.26,4
367,2024-06-30,92.74,766.03,4
367,2024-07-31,74.09,1360.79,2
367,2024-08-31,71.4,1183.65,1
367,2024-09-30,84.43,478.2,4
367,2024-10-31,88.8,1056.06,3
367,2024-11-30,90.97,1673.31,0
367,2024-12-31,81.63,1373.01,1
368,2020-01-31,97.51,607.78,4
368,2020-02-29,91.68,1259.77,2
368,2020-03-31,83.02,1070.7,2
368,2020-04-30,80.77,608.21,4
368,2020-05-31,81.04,428.74,2
368,2020-06-30,81.25,1070.31,3
368,2020-07-31,84.69,867.42,2
368,2020-08-31,59.65,873.05,2
368,2020-09-30,95.27,1410.61,1
368,2020-10-31,78.84,1579.69,2
368,2020-11-30,76.53,1542.85,3
368,2020-12-31,74.03,1032.29,2
368,2021-01-31,87.67,1550.13,0
368,2021-02-28,86.48,1774.57,0
368,2021-03-31,88.95,1737.93,4
368,2021-04-30,79.97,624.93,4
368,2021-05-31,97.07,549.44,0
368,2021-06-30,99.72,540.53,1
368,2021-07-31,53.08,603.17,2
368,2021-08-31,73.47,1121.66,4
368,2021-09-30,65.87,1535.15,4
368,2021-10-31,92.0,314.23,4
368,2021-11-30,66.6,1604.15,1
368,2021-12-31,78.59,342.49,2
368,2022-01-31,58.6,1655.67,2
368,2022-02-28,57.0,1715.81,4
368,2022-03-31,53.37,1101.07,3
368,2022-04-30,61.33,1628.11,4
368,2022-05-31,70.13,287.1,3
368,2022-06-30,64.83,547.24,4
368,2022-07-31,70.81,1874.7,0
368,2022-08-31,95.01,1004.56,1
368,2022-09-30,58.83,296.31,0
368,2022-10-31,81.21,1854.95,4
368,2022-11-30,74.07,434.49,4
368,2022-12-31,98.11,1106.84,1
368,2023-01-31,66.56,391.34,3
368,2023-02-28,69.31,1851.6,0
368,2023-03-31,55.81,1417.09,3
368,2023-04-30,83.81,405.68,3
368,2023-05-31,67.35,1208.95,3
368,2023-06-30,70.14,858.7,2
368,2023-07-31,83.27,480.32,2
368,2023-08-31,70.5,853.8,4
368,2023-09-30,64.09,881.8,2
368,2023-10-31,86.79,1878.01,0
368,2023-11-30,69.51,1942.77,0
368,2023-12-31,60.07,822.74,3
368,2024-01-31,61.22,1238.26,2
368,2024-02-29,66.35,1683.77,3
368,2024-03-31,72.51,1783.07,3
368,2024-04-30,83.74,726.56,2
368,2024-05-31,62.52,1142.64,3
368,2024-06-30,59.04,459.37,1
368,2024-07-31,88.5,212.83,0
368,2024-08-31,60.9,341.14,1
368,2024-09-30,63.56,1453.32,0
368,2024-10-31,91.28,1628.66,3
368,2024-11-30,83.75,541.3,1
368,2024-12-31,94.09,427.78,0
369,2020-01-31,61.12,789.81,1
369,2020-02-29,96.76,414.52,2
369,2020-03-31,98.62,507.73,3
369,2020-04-30,55.28,637.79,2
369,2020-05-31,72.66,1880.36,3
369,2020-06-30,71.69,1651.04,4
369,2020-07-31,80.12,1556.35,1
369,2020-08-31,75.93,1329.93,4
369,2020-09-30,73.8,1561.27,1
369,2020-10-31,66.23,1021.61,0
369,2020-11-30,55.26,1246.2,4
369,2020-12-31,70.46,1119.75,3
369,2021-01-31,96.76,1363.45,4
369,2021-02-28,68.3,1216.53,1
369,2021-03-31,63.39,1725.9,0
369,2021-04-30,75.65,886.55,2
369,2021-05-31,66.86,1416.78,1
369,2021-06-30,60.97,569.53,0
369,2021-07-31,85.0,1787.32,3
369,2021-08-31,59.07,608.46,4
369,2021-09-30,73.81,1692.06,0
369,2021-10-31,53.36,812.86,4
369,2021-11-30,85.82,422.51,0
369,2021-12-31,86.25,433.98,0
369,2022-01-31,54.89,557.86,3
369,2022-02-28,76.64,1073.98,0
369,2022-03-31,57.72,1798.88,0
369,2022-04-30,67.1,1048.48,2
369,2022-05-31,55.81,874.99,0
369,2022-06-30,97.08,506.27,3
369,2022-07-31,97.3,1273.52,1
369,2022-08-31,60.86,1520.57,0
369,2022-09-30,65.86,948.46,4
369,2022-10-31,71.35,1525.25,4
369,2022-11-30,83.69,313.68,1
369,2022-12-31,90.59,274.24,1
369,2023-01-31,87.03,1600.2,1
369,2023-02-28,98.22,1886.32,1
369,2023-03-31,88.89,304.29,0
369,2023-04-30,50.22,405.59,0
369,2023-05-31,75.49,920.53,0
369,2023-06-30,58.93,1588.68,4
369,2023-07-31,55.62,1989.53,1
369,2023-08-31,94.71,1696.25,0
369,2023-09-30,55.96,1028.55,0
369,2023-10-31,73.99,322.36,4
369,2023-11-30,78.11,1448.03,0
369,2023-12-31,89.0,977.32,0
369,2024-01-31,59.54,535.72,3
369,2024-02-29,78.15,1908.45,4
369,2024-03-31,90.84,490.17,1
369,2024-04-30,67.28,609.98,0
369,2024-05-31,99.87,1635.81,4
369,2024-06-30,71.01,1211.8,0
369,2024-07-31,99.8,322.14,1
369,2024-08-31,57.62,326.8,3
369,2024-09-30,97.0,1761.11,0
369,2024-10-31,93.09,1823.57,1
369,2024-11-30,73.16,1655.65,2
369,2024-12-31,97.0,706.72,4
370,2020-01-31,93.38,1243.51,3
370,2020-02-29,89.53,412.6,2
370,2020-03-31,89.07,900.21,0
370,2020-04-30,83.14,219.7,2
370,2020-05-31,66.35,1775.4,3
370,2020-06-30,95.76,1849.89,0
370,2020-07-31,58.89,635.99,2
370,2020-08-31,79.08,299.99,4
370,2020-09-30,65.98,695.39,2
370,2020-10-31,99.86,1302.23,1
370,2020-11-30,87.95,791.87,2
370,2020-12-31,91.9,1928.99,1
370,2021-01-31,98.64,1432.73,3
370,2021-02-28,92.85,418.96,2
370,2021-03-31,54.78,1396.98,4
370,2021-04-30,50.92,271.56,2
370,2021-05-31,69.04,1718.51,4
370,2021-06-30,69.96,1199.99,1
370,2021-07-31,57.63,282.67,4
370,2021-08-31,87.14,1429.96,4
370,2021-09-30,60.65,1698.74,2
370,2021-10-31,60.52,1290.93,4
370,2021-11-30,78.37,1295.01,4
370,2021-12-31,66.54,499.36,0
370,2022-01-31,82.87,1997.24,4
370,2022-02-28,54.46,473.63,3
370,2022-03-31,63.02,1951.63,4
370,2022-04-30,69.55,349.91,4
370,2022-05-31,84.92,720.37,1
370,2022-06-30,74.15,794.67,4
370,2022-07-31,86.87,1485.37,3
370,2022-08-31,92.42,1396.29,2
370,2022-09-30,61.67,1062.76,2
370,2022-10-31,62.27,1688.12,3
370,2022-11-30,70.02,965.56,4
370,2022-12-31,60.62,652.08,2
370,2023-01-31,59.84,1220.14,1
370,2023-02-28,86.94,866.22,0
370,2023-03-31,66.44,400.05,3
370,2023-04-30,73.99,1218.08,2
370,2023-05-31,85.04,1434.93,1
370,2023-06-30,52.88,428.31,2
370,2023-07-31,77.87,725.37,1
370,2023-08-31,97.75,1914.19,4
370,2023-09-30,90.48,1803.22,3
370,2023-10-31,61.62,1982.57,3
370,2023-11-30,52.21,1025.78,2
370,2023-12-31,88.65,1368.8,3
370,2024-01-31,85.16,393.35,0
370,2024-02-29,64.02,809.4,0
370,2024-03-31,81.4,1284.05,0
370,2024-04-30,91.77,1510.81,0
370,2024-05-31,97.46,982.61,4
370,2024-06-30,78.88,256.39,3
370,2024-07-31,94.65,1377.44,3
370,2024-08-31,61.97,1726.83,1
370,2024-09-30,96.26,872.23,0
370,2024-10-31,89.21,1804.66,2
370,2024-11-30,77.41,1256.25,0
370,2024-12-31,82.83,1243.47,2
371,2020-01-31,69.19,1040.85,1
371,2020-02-29,90.13,1657.97,1
371,2020-03-31,66.33,1995.32,2
371,2020-04-30,97.35,236.86,1
371,2020-05-31,75.59,1313.86,3
371,2020-06-30,98.72,1519.04,4
371,2020-07-31,95.48,1532.34,0
371,2020-08-31,95.7,1428.31,0
371,2020-09-30,91.18,222.51,0
371,2020-10-31,52.34,1308.64,1
371,2020-11-30,73.25,1680.71,1
371,2020-12-31,92.76,1090.35,2
371,2021-01-31,51.87,1318.16,3
371,2021-02-28,72.3,1816.76,3
371,2021-03-31,98.7,1625.69,1
371,2021-04-30,83.98,1763.29,3
371,2021-05-31,54.01,1428.93,1
371,2021-06-30,73.94,1766.13,3
371,2021-07-31,97.82,1157.5,3
371,2021-08-31,88.12,1397.86,3
371,2021-09-30,70.76,1836.95,1
371,2021-10-31,76.1,757.9,4
371,2021-11-30,99.67,808.86,2
371,2021-12-31,78.56,1541.57,3
371,2022-01-31,66.13,1840.17,3
371,2022-02-28,56.53,1165.6,3
371,2022-03-31,83.26,1509.01,4
371,2022-04-30,79.99,527.9,0
371,2022-05-31,83.23,873.6,0
371,2022-06-30,58.13,1598.82,4
371,2022-07-31,98.93,1875.04,3
371,2022-08-31,54.6,644.07,2
371,2022-09-30,97.54,710.62,0
371,2022-10-31,78.15,357.09,3
371,2022-11-30,97.42,444.06,2
371,2022-12-31,82.27,1740.05,2
371,2023-01-31,59.69,1327.88,2
371,2023-02-28,70.41,869.25,1
371,2023-03-31,80.89,472.82,3
371,2023-04-30,81.8,1164.46,4
371,2023-05-31,51.55,1300.79,4
371,2023-06-30,63.14,1666.82,2
371,2023-07-31,91.54,790.42,0
371,2023-08-31,87.06,428.28,3
371,2023-09-30,94.97,868.97,1
371,2023-10-31,75.43,223.45,3
371,2023-11-30,90.66,1004.62,3
371,2023-12-31,54.86,1914.73,3
371,2024-01-31,61.69,1076.8,0
371,2024-02-29,55.09,744.42,2
371,2024-03-31,91.95,1883.54,3
371,2024-04-30,53.22,1754.5,4
371,2024-05-31,90.98,280.1,3
371,2024-06-30,66.52,1417.77,3
371,2024-07-31,63.31,1811.96,2
371,2024-08-31,68.05,1941.22,0
371,2024-09-30,60.64,1310.5,2
371,2024-10-31,71.92,870.69,2
371,2024-11-30,91.62,1337.98,3
371,2024-12-31,67.54,540.45,0
372,2020-01-31,89.31,923.16,1
372,2020-02-29,51.73,886.29,4
372,2020-03-31,82.29,354.06,4
372,2020-04-30,78.43,480.55,2
372,2020-05-31,65.82,857.48,1
372,2020-06-30,87.69,1288.53,4
372,2020-07-31,67.68,1399.24,0
372,2020-08-31,78.77,1989.43,1
372,2020-09-30,81.61,1181.7,1
372,2020-10-31,91.31,1673.76,1
372,2020-11-30,84.59,226.84,1
372,2020-12-31,96.85,1202.02,4
372,2021-01-31,91.01,1872.9,0
372,2021-02-28,61.02,509.74,2
372,2021-03-31,72.05,907.64,0
372,2021-04-30,98.94,990.69,0
372,2021-05-31,76.61,442.9,0
372,2021-06-30,55.27,826.15,3
372,2021-07-31,90.94,454.17,0
372,2021-08-31,60.0,1644.18,2
372,2021-09-30,97.7,1874.19,3
372,2021-10-31,63.38,915.55,4
372,2021-11-30,61.69,354.95,4
372,2021-12-31,58.91,1413.25,1
372,2022-01-31,59.88,549.48,0
372,2022-02-28,78.47,925.35,4
372,2022-03-31,79.98,1716.68,0
372,2022-04-30,58.99,980.53,2
372,2022-05-31,69.5,1240.7,0
372,2022-06-30,84.42,1376.77,2
372,2022-07-31,90.45,1351.71,1
372,2022-08-31,53.56,1088.21,3
372,2022-09-30,82.42,1921.51,2
372,2022-10-31,92.3,1493.24,2
372,2022-11-30,85.54,1064.65,4
372,2022-12-31,96.06,876.14,4
372,2023-01-31,97.59,288.92,0
372,2023-02-28,98.64,1310.95,4
372,2023-03-31,84.67,1184.43,1
372,2023-04-30,92.05,1969.04,0
372,2023-05-31,76.81,1010.25,0
372,2023-06-30,98.52,1673.25,1
372,2023-07-31,68.28,1792.1,2
372,2023-08-31,82.46,1916.54,0
372,2023-09-30,61.03,1421.13,3
372,2023-10-31,98.06,559.83,0
372,2023-11-30,53.74,1717.94,1
372,2023-12-31,97.85,1642.97,4
372,2024-01-31,57.83,1121.85,1
372,2024-02-29,79.54,302.12,2
372,2024-03-31,52.03,1947.79,3
372,2024-04-30,93.68,1756.87,2
372,2024-05-31,84.78,269.76,2
372,2024-06-30,94.45,1800.15,1
372,2024-07-31,78.61,1106.24,2
372,2024-08-31,59.79,1451.0,4
372,2024-09-30,51.34,976.28,3
372,2024-10-31,89.87,1614.26,3
372,2024-11-30,60.75,1552.56,0
372,2024-12-31,99.53,1535.61,0
373,2020-01-31,95.94,1689.3,3
373,2020-02-29,50.3,1416.71,2
373,2020-03-31,84.4,1956.6,4
373,2020-04-30,85.43,1144.63,4
373,2020-05-31,82.92,1639.15,1
373,2020-06-30,80.9,845.02,0
373,2020-07-31,79.57,1637.25,4
373,2020-08-31,78.58,964.78,3
373,2020-09-30,86.88,1635.18,1
373,2020-10-31,62.69,1756.46,4
373,2020-11-30,56.16,374.74,2
373,2020-12-31,62.98,1453.4,2
373,2021-01-31,71.8,1199.37,4
373,2021-02-28,89.55,1799.04,2
373,2021-03-31,81.51,1202.07,1
373,2021-04-30,74.88,1866.46,3
373,2021-05-31,53.04,1226.75,4
373,2021-06-30,72.6,1223.83,3
373,2021-07-31,52.03,1955.44,0
373,2021-08-31,76.54,322.14,3
373,2021-09-30,62.29,1871.12,1
373,2021-10-31,68.13,1162.68,3
373,2021-11-30,58.3,1932.76,1
373,2021-12-31,59.95,1717.47,4
373,2022-01-31,73.83,1134.07,0
373,2022-02-28,80.43,843.07,1
373,2022-03-31,65.78,673.4,1
373,2022-04-30,81.75,448.93,1
373,2022-05-31,84.47,1554.92,0
373,2022-06-30,98.38,871.14,4
373,2022-07-31,68.19,1101.86,0
373,2022-08-31,79.15,383.15,3
373,2022-09-30,77.74,1785.84,3
373,2022-10-31,55.53,1229.62,4
373,2022-11-30,66.82,1720.53,0
373,2022-12-31,69.76,785.65,1
373,2023-01-31,50.05,643.08,4
373,2023-02-28,97.5,691.04,0
373,2023-03-31,80.09,421.13,1
373,2023-04-30,50.98,1763.52,1
373,2023-05-31,84.09,730.88,4
373,2023-06-30,70.25,1378.7,2
373,2023-07-31,67.14,1220.11,3
373,2023-08-31,97.41,708.42,2
373,2023-09-30,72.49,1621.13,3
373,2023-10-31,63.12,313.18,3
373,2023-11-30,56.34,1119.94,1
373,2023-12-31,64.05,1744.8,0
373,2024-01-31,54.65,1705.08,0
373,2024-02-29,55.99,1931.94,1
373,2024-03-31,75.0,1001.64,1
373,2024-04-30,77.32,1860.62,3
373,2024-05-31,70.73,1431.93,0
373,2024-06-30,85.18,1861.62,0
373,2024-07-31,50.19,1556.32,0
373,2024-08-31,82.63,1144.18,1
373,2024-09-30,67.72,797.31,4
373,2024-10-31,51.06,1935.5,4
373,2024-11-30,72.49,1632.48,4
373,2024-12-31,82.36,1049.4,1
374,2020-01-31,99.38,1197.53,1
374,2020-02-29,63.9,915.67,2
374,2020-03-31,90.18,765.14,0
374,2020-04-30,51.66,1716.51,4
374,2020-05-31,66.46,1155.49,0
374,2020-06-30,74.81,246.1,2
374,2020-07-31,78.3,440.41,4
374,2020-08-31,68.45,1696.59,1
374,2020-09-30,69.4,808.55,0
374,2020-10-31,59.89,1122.54,2
374,2020-11-30,93.54,639.95,1
374,2020-12-31,82.41,889.71,3
374,2021-01-31,76.9,661.8,0
374,2021-02-28,62.31,1058.94,3
374,2021-03-31,66.92,1483.81,2
374,2021-04-30,91.04,1562.27,3
374,2021-05-31,71.33,504.15,3
374,2021-06-30,70.65,1261.93,4
374,2021-07-31,90.73,1802.56,0
374,2021-08-31,79.93,1962.11,0
374,2021-09-30,94.17,403.29,1
374,2021-10-31,94.79,518.25,3
374,2021-11-30,53.77,552.92,4
374,2021-12-31,96.37,800.24,1
374,2022-01-31,90.48,606.99,0
374,2022-02-28,92.44,854.05,0
374,2022-03-31,69.59,978.61,4
374,2022-04-30,58.17,790.1,4
374,2022-05-31,57.66,1457.69,3
374,2022-06-30,70.3,1328.95,2
374,2022-07-31,96.77,1548.52,1
374,2022-08-31,64.21,1670.12,1
374,2022-09-30,79.56,1589.79,4
374,2022-10-31,95.16,584.57,4
374,2022-11-30,80.01,1387.14,3
374,2022-12-31,58.29,1377.84,1
374,2023-01-31,65.72,901.93,0
374,2023-02-28,52.69,1520.57,1
374,2023-03-31,66.95,1464.24,4
374,2023-04-30,55.38,1933.14,2
374,2023-05-31,62.83,443.49,3
374,2023-06-30,58.65,819.77,4
374,2023-07-31,91.12,1068.18,1
374,2023-08-31,73.75,1667.64,0
374,2023-09-30,77.87,978.18,4
374,2023-10-31,87.75,1452.64,4
374,2023-11-30,72.97,1962.38,3
374,2023-12-31,92.79,1697.94,0
374,2024-01-31,69.43,902.22,4
374,2024-02-29,95.32,1111.33,3
374,2024-03-31,73.35,798.52,3
374,2024-04-30,92.72,933.11,0
374,2024-05-31,58.06,750.77,1
374,2024-06-30,58.56,1952.9,2
374,2024-07-31,54.52,507.46,1
374,2024-08-31,58.87,1288.77,3
374,2024-09-30,70.66,911.82,0
374,2024-10-31,80.04,1687.59,0
374,2024-11-30,81.09,1082.96,3
